region_id,name,country
R03457,Warsaw,PL
R03458,Hamburg,DE
R03459,Rogaland,NO
R03460,Helsinki,FI
R03461,Stavanger,NO
R03462,Warsaw,PL
R03463,Hamburg,DE
R03464,Stavanger,NO
R03465,Hamburg,DE
R03466,Helsinki,FI
R03467,Viken,NO
R03468,Bergen,NO
R03469,Bergen,NO
R03470,Viken,NO
R03471,Rogaland,NO
R03472,Hamburg,DE
R03473,Viken,NO
R03474,Oslo,NO
R03475,Hamburg,DE
R03476,Oslo,NO
R03477,Warsaw,PL
R03478,Copenhagen,DK
R03479,Stavanger,NO
R03480,Trondheim,NO
R03481,Viken,NO
R03482,Viken,NO
R03483,Hamburg,DE
R03484,Helsinki,FI
R03485,Warsaw,PL
R03486,Bergen,NO
R03487,Oslo,NO
R03488,Viken,NO
R03489,Rogaland,NO
R03490,Oslo,NO
R03491,Helsinki,FI
R03492,Oslo,NO
R03493,Helsinki,FI
R03494,Trondheim,NO
R03495,Hamburg,DE
R03496,Hamburg,DE
R03497,Helsinki,FI
R03498,Warsaw,PL
R03499,Hamburg,DE
R03500,Oslo,NO
R03501,Stavanger,NO
R03502,Stavanger,NO
R03503,Helsinki,FI
R03504,Stavanger,NO
R03505,Viken,NO
R03506,Stavanger,NO
R03507,Copenhagen,DK
R03508,Rogaland,NO
R03509,Rogaland,NO
R03510,Bergen,NO
R03511,Rogaland,NO
R03512,Helsinki,FI
R03513,Helsinki,FI
R03514,Copenhagen,DK
R03515,Bergen,NO
R03516,Helsinki,FI
R03517,Viken,NO
R03518,Rogaland,NO
R03519,Stavanger,NO
R03520,Bergen,NO
R03521,Helsinki,FI
R03522,Trondheim,NO
R03523,Hamburg,DE
R03524,Copenhagen,DK
R03525,Trondheim,NO
R03526,Warsaw,PL
R03527,Stavanger,NO
R03528,Stavanger,NO
R03529,Stavanger,NO
R03530,Oslo,NO
R03531,Bergen,NO
R03532,Stavanger,NO
R03533,Copenhagen,DK
R03534,Hamburg,DE
R03535,Stavanger,NO
R03536,Helsinki,FI
R03537,Warsaw,PL
R03538,Rogaland,NO
R03539,Bergen,NO
R03540,Copenhagen,DK
R03541,Viken,NO
R03542,Rogaland,NO
R03543,Oslo,NO
R03544,Viken,NO
R03545,Stavanger,NO
R03546,Rogaland,NO
R03547,Oslo,NO
R03548,Hamburg,DE
R03549,Helsinki,FI
R03550,Bergen,NO
R03551,Warsaw,PL
R03552,Helsinki,FI
R03553,Trondheim,NO
R03554,Copenhagen,DK
R03555,Stavanger,NO
R03556,Rogaland,NO
R03557,Hamburg,DE
R03558,Copenhagen,DK
R03559,Warsaw,PL
R03560,Hamburg,DE
R03561,Viken,NO
R03562,Viken,NO
R03563,Helsinki,FI
R03564,Trondheim,NO
R03565,Warsaw,PL
R03566,Trondheim,NO
R03567,Viken,NO
R03568,Bergen,NO
R03569,Viken,NO
R03570,Copenhagen,DK
R03571,Viken,NO
R03572,Helsinki,FI
R03573,Hamburg,DE
R03574,Copenhagen,DK
R03575,Viken,NO
R03576,Trondheim,NO
R03577,Hamburg,DE
R03578,Warsaw,PL
R03579,Viken,NO
R03580,Helsinki,FI
R03581,Oslo,NO
R03582,Hamburg,DE
R03583,Trondheim,NO
R03584,Oslo,NO
R03585,Viken,NO
R03586,Helsinki,FI
R03587,Trondheim,NO
R03588,Bergen,NO
R03589,Helsinki,FI
R03590,Trondheim,NO
R03591,Oslo,NO
R03592,Hamburg,DE
R03593,Copenhagen,DK
R03594,Oslo,NO
R03595,Rogaland,NO
R03596,Hamburg,DE
R03597,Rogaland,NO
R03598,Helsinki,FI
R03599,Hamburg,DE
R03600,Oslo,NO
R03601,Viken,NO
R03602,Oslo,NO
R03603,Oslo,NO
R03604,Trondheim,NO
R03605,Viken,NO
R03606,Trondheim,NO
R03607,Warsaw,PL
R03608,Copenhagen,DK
R03609,Viken,NO
R03610,Bergen,NO
R03611,Warsaw,PL
R03612,Bergen,NO
R03613,Oslo,NO
R03614,Stavanger,NO
R03615,Warsaw,PL
R03616,Trondheim,NO
R03617,Trondheim,NO
R03618,Copenhagen,DK
R03619,Bergen,NO
R03620,Hamburg,DE
R03621,Viken,NO
R03622,Oslo,NO
R03623,Trondheim,NO
R03624,Trondheim,NO
R03625,Hamburg,DE
R03626,Copenhagen,DK
R03627,Oslo,NO
R03628,Helsinki,FI
R03629,Copenhagen,DK
R03630,Copenhagen,DK
R03631,Rogaland,NO
R03632,Viken,NO
R03633,Bergen,NO
R03634,Stavanger,NO
R03635,Helsinki,FI
R03636,Helsinki,FI
R03637,Rogaland,NO
R03638,Rogaland,NO
R03639,Copenhagen,DK
R03640,Warsaw,PL
R03641,Copenhagen,DK
R03642,Hamburg,DE
R03643,Trondheim,NO
R03644,Copenhagen,DK
R03645,Viken,NO
R03646,Oslo,NO
R03647,Helsinki,FI
R03648,Stavanger,NO
R03649,Copenhagen,DK
R03650,Oslo,NO
R03651,Oslo,NO
R03652,Helsinki,FI
R03653,Hamburg,DE
R03654,Viken,NO
R03655,Stavanger,NO
R03656,Rogaland,NO
R03657,Warsaw,PL
R03658,Oslo,NO
R03659,Trondheim,NO
R03660,Stavanger,NO
R03661,Hamburg,DE
R03662,Warsaw,PL
R03663,Warsaw,PL
R03664,Viken,NO
R03665,Oslo,NO
R03666,Helsinki,FI
R03667,Viken,NO
R03668,Trondheim,NO
R03669,Rogaland,NO
R03670,Copenhagen,DK
R03671,Rogaland,NO
R03672,Viken,NO
R03673,Oslo,NO
R03674,Warsaw,PL
R03675,Stavanger,NO
R03676,Helsinki,FI
R03677,Stavanger,NO
R03678,Bergen,NO
R03679,Helsinki,FI
R03680,Hamburg,DE
R03681,Trondheim,NO
R03682,Hamburg,DE
R03683,Trondheim,NO
R03684,Oslo,NO
R03685,Hamburg,DE
R03686,Viken,NO
R03687,Stavanger,NO
R03688,Copenhagen,DK
R03689,Oslo,NO
R03690,Helsinki,FI
R03691,Oslo,NO
R03692,Bergen,NO
R03693,Stavanger,NO
R03694,Helsinki,FI
R03695,Rogaland,NO
R03696,Helsinki,FI
R03697,Rogaland,NO
R03698,Trondheim,NO
R03699,Trondheim,NO
R03700,Copenhagen,DK
R03701,Stavanger,NO
R03702,Hamburg,DE
R03703,Oslo,NO
R03704,Oslo,NO
R03705,Viken,NO
R03706,Hamburg,DE
R03707,Trondheim,NO
R03708,Trondheim,NO
R03709,Hamburg,DE
R03710,Copenhagen,DK
R03711,Rogaland,NO
R03712,Trondheim,NO
R03713,Helsinki,FI
R03714,Hamburg,DE
R03715,Oslo,NO
R03716,Warsaw,PL
R03717,Oslo,NO
R03718,Warsaw,PL
R03719,Hamburg,DE
R03720,Oslo,NO
R03721,Warsaw,PL
R03722,Oslo,NO
R03723,Rogaland,NO
R03724,Bergen,NO
R03725,Warsaw,PL
R03726,Stavanger,NO
R03727,Oslo,NO
R03728,Helsinki,FI
R03729,Rogaland,NO
R03730,Rogaland,NO
R03731,Hamburg,DE
R03732,Trondheim,NO
R03733,Oslo,NO
R03734,Trondheim,NO
R03735,Copenhagen,DK
R03736,Hamburg,DE
R03737,Rogaland,NO
R03738,Viken,NO
R03739,Copenhagen,DK
R03740,Hamburg,DE
R03741,Hamburg,DE
R03742,Bergen,NO
R03743,Warsaw,PL
R03744,Trondheim,NO
R03745,Stavanger,NO
R03746,Oslo,NO
R03747,Hamburg,DE
R03748,Warsaw,PL
R03749,Hamburg,DE
R03750,Helsinki,FI
R03751,Helsinki,FI
R03752,Oslo,NO
R03753,Oslo,NO
R03754,Rogaland,NO
R03755,Warsaw,PL
R03756,Stavanger,NO
R03757,Copenhagen,DK
R03758,Helsinki,FI
R03759,Viken,NO
R03760,Helsinki,FI
R03761,Trondheim,NO
R03762,Hamburg,DE
R03763,Bergen,NO
R03764,Copenhagen,DK
R03765,Copenhagen,DK
R03766,Warsaw,PL
R03767,Helsinki,FI
R03768,Stavanger,NO
R03769,Warsaw,PL
R03770,Oslo,NO
R03771,Helsinki,FI
R03772,Copenhagen,DK
R03773,Rogaland,NO
R03774,Warsaw,PL
R03775,Copenhagen,DK
R03776,Hamburg,DE
R03777,Oslo,NO
R03778,Stavanger,NO
R03779,Helsinki,FI
R03780,Copenhagen,DK
R03781,Viken,NO
R03782,Rogaland,NO
R03783,Oslo,NO
R03784,Stavanger,NO
R03785,Viken,NO
R03786,Hamburg,DE
R03787,Bergen,NO
R03788,Helsinki,FI
R03789,Warsaw,PL
R03790,Trondheim,NO
R03791,Rogaland,NO
R03792,Helsinki,FI
R03793,Rogaland,NO
R03794,Stavanger,NO
R03795,Helsinki,FI
R03796,Bergen,NO
R03797,Copenhagen,DK
R03798,Trondheim,NO
R03799,Copenhagen,DK
R03800,Stavanger,NO
R03801,Viken,NO
R03802,Warsaw,PL
R03803,Trondheim,NO
R03804,Warsaw,PL
R03805,Copenhagen,DK
R03806,Warsaw,PL
R03807,Rogaland,NO
R03808,Viken,NO
R03809,Oslo,NO
R03810,Hamburg,DE
R03811,Stavanger,NO
R03812,Helsinki,FI
R03813,Trondheim,NO
R03814,Bergen,NO
R03815,Oslo,NO
R03816,Oslo,NO
R03817,Trondheim,NO
R03818,Helsinki,FI
R03819,Trondheim,NO
R03820,Trondheim,NO
R03821,Copenhagen,DK
R03822,Trondheim,NO
R03823,Bergen,NO
R03824,Helsinki,FI
R03825,Helsinki,FI
R03826,Hamburg,DE
R03827,Copenhagen,DK
R03828,Copenhagen,DK
R03829,Bergen,NO
R03830,Bergen,NO
R03831,Stavanger,NO
R03832,Bergen,NO
R03833,Viken,NO
R03834,Copenhagen,DK
R03835,Hamburg,DE
R03836,Warsaw,PL
R03837,Copenhagen,DK
R03838,Copenhagen,DK
R03839,Hamburg,DE
R03840,Trondheim,NO
R03841,Rogaland,NO
R03842,Warsaw,PL
R03843,Stavanger,NO
R03844,Bergen,NO
R03845,Copenhagen,DK
R03846,Trondheim,NO
R03847,Viken,NO
R03848,Helsinki,FI
R03849,Oslo,NO
R03850,Helsinki,FI
R03851,Oslo,NO
R03852,Oslo,NO
R03853,Copenhagen,DK
R03854,Copenhagen,DK
R03855,Bergen,NO
R03856,Oslo,NO
R03857,Warsaw,PL
R03858,Bergen,NO
R03859,Copenhagen,DK
R03860,Oslo,NO
R03861,Viken,NO
R03862,Trondheim,NO
R03863,Stavanger,NO
R03864,Bergen,NO
R03865,Copenhagen,DK
R03866,Stavanger,NO
R03867,Copenhagen,DK
R03868,Oslo,NO
R03869,Copenhagen,DK
R03870,Viken,NO
R03871,Oslo,NO
R03872,Oslo,NO
R03873,Helsinki,FI
R03874,Viken,NO
R03875,Trondheim,NO
R03876,Helsinki,FI
R03877,Viken,NO
R03878,Stavanger,NO
R03879,Stavanger,NO
R03880,Viken,NO
R03881,Oslo,NO
R03882,Viken,NO
R03883,Rogaland,NO
R03884,Copenhagen,DK
R03885,Rogaland,NO
R03886,Bergen,NO
R03887,Hamburg,DE
R03888,Bergen,NO
R03889,Viken,NO
R03890,Viken,NO
R03891,Hamburg,DE
R03892,Hamburg,DE
R03893,Copenhagen,DK
R03894,Oslo,NO
R03895,Bergen,NO
R03896,Copenhagen,DK
R03897,Trondheim,NO
R03898,Helsinki,FI
R03899,Bergen,NO
R03900,Stavanger,NO
R03901,Warsaw,PL
R03902,Viken,NO
R03903,Copenhagen,DK
R03904,Viken,NO
R03905,Copenhagen,DK
R03906,Oslo,NO
R03907,Warsaw,PL
R03908,Helsinki,FI
R03909,Copenhagen,DK
R03910,Oslo,NO
R03911,Bergen,NO
R03912,Helsinki,FI
R03913,Viken,NO
R03914,Warsaw,PL
R03915,Copenhagen,DK
R03916,Helsinki,FI
R03917,Copenhagen,DK
R03918,Warsaw,PL
R03919,Trondheim,NO
R03920,Oslo,NO
R03921,Viken,NO
R03922,Bergen,NO
R03923,Helsinki,FI
R03924,Trondheim,NO
R03925,Stavanger,NO
R03926,Copenhagen,DK
R03927,Stavanger,NO
R03928,Rogaland,NO
R03929,Rogaland,NO
R03930,Oslo,NO
R03931,Trondheim,NO
R03932,Rogaland,NO
R03933,Trondheim,NO
R03934,Trondheim,NO
R03935,Trondheim,NO
R03936,Copenhagen,DK
R03937,Hamburg,DE
R03938,Hamburg,DE
R03939,Bergen,NO
R03940,Warsaw,PL
R03941,Oslo,NO
R03942,Viken,NO
R03943,Warsaw,PL
R03944,Helsinki,FI
R03945,Warsaw,PL
R03946,Bergen,NO
R03947,Oslo,NO
R03948,Bergen,NO
R03949,Bergen,NO
R03950,Copenhagen,DK
R03951,Bergen,NO
R03952,Trondheim,NO
R03953,Trondheim,NO
R03954,Viken,NO
R03955,Helsinki,FI
R03956,Helsinki,FI
R03957,Hamburg,DE
R03958,Viken,NO
R03959,Warsaw,PL
R03960,Bergen,NO
R03961,Helsinki,FI
R03962,Copenhagen,DK
R03963,Trondheim,NO
R03964,Hamburg,DE
R03965,Bergen,NO
R03966,Hamburg,DE
R03967,Warsaw,PL
R03968,Bergen,NO
R03969,Helsinki,FI
R03970,Trondheim,NO
R03971,Helsinki,FI
R03972,Stavanger,NO
R03973,Copenhagen,DK
R03974,Rogaland,NO
R03975,Copenhagen,DK
R03976,Helsinki,FI
R03977,Stavanger,NO
R03978,Oslo,NO
R03979,Oslo,NO
R03980,Hamburg,DE
R03981,Hamburg,DE
R03982,Rogaland,NO
R03983,Viken,NO
R03984,Hamburg,DE
R03985,Viken,NO
R03986,Trondheim,NO
R03987,Helsinki,FI
R03988,Bergen,NO
R03989,Rogaland,NO
R03990,Stavanger,NO
R03991,Hamburg,DE
R03992,Trondheim,NO
R03993,Hamburg,DE
R03994,Copenhagen,DK
R03995,Viken,NO
R03996,Bergen,NO
R03997,Trondheim,NO
R03998,Rogaland,NO
R03999,Rogaland,NO
R04000,Oslo,NO
R04001,Oslo,NO
R04002,Viken,NO
R04003,Helsinki,FI
R04004,Bergen,NO
R04005,Warsaw,PL
R04006,Rogaland,NO
R04007,Copenhagen,DK
R04008,Helsinki,FI
R04009,Hamburg,DE
R04010,Trondheim,NO
R04011,Copenhagen,DK
R04012,Hamburg,DE
R04013,Stavanger,NO
R04014,Warsaw,PL
R04015,Hamburg,DE
R04016,Oslo,NO
R04017,Warsaw,PL
R04018,Copenhagen,DK
R04019,Hamburg,DE
R04020,Trondheim,NO
R04021,Rogaland,NO
R04022,Rogaland,NO
R04023,Rogaland,NO
R04024,Viken,NO
R04025,Rogaland,NO
R04026,Hamburg,DE
R04027,Bergen,NO
R04028,Oslo,NO
R04029,Hamburg,DE
R04030,Copenhagen,DK
R04031,Stavanger,NO
R04032,Viken,NO
R04033,Copenhagen,DK
R04034,Rogaland,NO
R04035,Stavanger,NO
R04036,Helsinki,FI
R04037,Rogaland,NO
R04038,Rogaland,NO
R04039,Hamburg,DE
R04040,Trondheim,NO
R04041,Helsinki,FI
R04042,Copenhagen,DK
R04043,Trondheim,NO
R04044,Viken,NO
R04045,Rogaland,NO
R04046,Bergen,NO
R04047,Viken,NO
R04048,Copenhagen,DK
R04049,Trondheim,NO
R04050,Viken,NO
R04051,Rogaland,NO
R04052,Bergen,NO
R04053,Hamburg,DE
R04054,Bergen,NO
R04055,Stavanger,NO
R04056,Rogaland,NO
R04057,Warsaw,PL
R04058,Trondheim,NO
R04059,Viken,NO
R04060,Viken,NO
R04061,Stavanger,NO
R04062,Oslo,NO
R04063,Oslo,NO
R04064,Trondheim,NO
R04065,Helsinki,FI
R04066,Copenhagen,DK
R04067,Helsinki,FI
R04068,Stavanger,NO
R04069,Viken,NO
R04070,Rogaland,NO
R04071,Copenhagen,DK
R04072,Trondheim,NO
R04073,Bergen,NO
R04074,Oslo,NO
R04075,Warsaw,PL
R04076,Stavanger,NO
R04077,Copenhagen,DK
R04078,Oslo,NO
R04079,Stavanger,NO
R04080,Hamburg,DE
R04081,Stavanger,NO
R04082,Helsinki,FI
R04083,Stavanger,NO
R04084,Copenhagen,DK
R04085,Helsinki,FI
R04086,Oslo,NO
R04087,Oslo,NO
R04088,Viken,NO
R04089,Warsaw,PL
R04090,Hamburg,DE
R04091,Trondheim,NO
R04092,Trondheim,NO
R04093,Trondheim,NO
R04094,Viken,NO
R04095,Stavanger,NO
R04096,Helsinki,FI
R04097,Viken,NO
R04098,Rogaland,NO
R04099,Helsinki,FI
R04100,Copenhagen,DK
R04101,Rogaland,NO
R04102,Bergen,NO
R04103,Oslo,NO
R04104,Hamburg,DE
R04105,Copenhagen,DK
R04106,Warsaw,PL
R04107,Bergen,NO
R04108,Rogaland,NO
R04109,Trondheim,NO
R04110,Trondheim,NO
R04111,Stavanger,NO
R04112,Oslo,NO
R04113,Copenhagen,DK
R04114,Hamburg,DE
R04115,Bergen,NO
R04116,Viken,NO
R04117,Helsinki,FI
R04118,Hamburg,DE
R04119,Copenhagen,DK
R04120,Warsaw,PL
R04121,Trondheim,NO
R04122,Warsaw,PL
R04123,Rogaland,NO
R04124,Oslo,NO
R04125,Viken,NO
R04126,Viken,NO
R04127,Bergen,NO
R04128,Viken,NO
R04129,Rogaland,NO
R04130,Hamburg,DE
R04131,Copenhagen,DK
R04132,Copenhagen,DK
R04133,Bergen,NO
R04134,Warsaw,PL
R04135,Rogaland,NO
R04136,Hamburg,DE
R04137,Viken,NO
R04138,Copenhagen,DK
R04139,Oslo,NO
R04140,Rogaland,NO
R04141,Helsinki,FI
R04142,Hamburg,DE
R04143,Stavanger,NO
R04144,Bergen,NO
R04145,Helsinki,FI
R04146,Trondheim,NO
R04147,Trondheim,NO
R04148,Rogaland,NO
R04149,Rogaland,NO
R04150,Hamburg,DE
R04151,Copenhagen,DK
R04152,Warsaw,PL
R04153,Stavanger,NO
R04154,Bergen,NO
R04155,Copenhagen,DK
R04156,Rogaland,NO
R04157,Hamburg,DE
R04158,Bergen,NO
R04159,Trondheim,NO
R04160,Warsaw,PL
R04161,Copenhagen,DK
R04162,Oslo,NO
R04163,Stavanger,NO
R04164,Stavanger,NO
R04165,Helsinki,FI
R04166,Warsaw,PL
R04167,Rogaland,NO
R04168,Helsinki,FI
R04169,Viken,NO
R04170,Trondheim,NO
R04171,Copenhagen,DK
R04172,Helsinki,FI
R04173,Warsaw,PL
R04174,Oslo,NO
R04175,Bergen,NO
R04176,Stavanger,NO
R04177,Hamburg,DE
R04178,Rogaland,NO
R04179,Bergen,NO
R04180,Warsaw,PL
R04181,Trondheim,NO
R04182,Trondheim,NO
R04183,Trondheim,NO
R04184,Bergen,NO
R04185,Oslo,NO
R04186,Trondheim,NO
R04187,Warsaw,PL
R04188,Viken,NO
R04189,Viken,NO
R04190,Trondheim,NO
R04191,Copenhagen,DK
R04192,Stavanger,NO
R04193,Oslo,NO
R04194,Oslo,NO
R04195,Bergen,NO
R04196,Helsinki,FI
R04197,Helsinki,FI
R04198,Copenhagen,DK
R04199,Hamburg,DE
R04200,Rogaland,NO
R04201,Viken,NO
R04202,Copenhagen,DK
R04203,Warsaw,PL
R04204,Hamburg,DE
R04205,Rogaland,NO
R04206,Copenhagen,DK
R04207,Trondheim,NO
R04208,Hamburg,DE
R04209,Hamburg,DE
R04210,Trondheim,NO
R04211,Bergen,NO
R04212,Warsaw,PL
R04213,Copenhagen,DK
R04214,Trondheim,NO
R04215,Hamburg,DE
R04216,Copenhagen,DK
R04217,Warsaw,PL
R04218,Copenhagen,DK
R04219,Trondheim,NO
R04220,Copenhagen,DK
R04221,Copenhagen,DK
R04222,Warsaw,PL
R04223,Oslo,NO
R04224,Trondheim,NO
R04225,Hamburg,DE
R04226,Warsaw,PL
R04227,Viken,NO
R04228,Rogaland,NO
R04229,Hamburg,DE
R04230,Helsinki,FI
R04231,Rogaland,NO
R04232,Warsaw,PL
R04233,Trondheim,NO
R04234,Hamburg,DE
R04235,Helsinki,FI
R04236,Stavanger,NO
R04237,Viken,NO
R04238,Viken,NO
R04239,Rogaland,NO
R04240,Warsaw,PL
R04241,Oslo,NO
R04242,Rogaland,NO
R04243,Oslo,NO
R04244,Copenhagen,DK
R04245,Rogaland,NO
R04246,Trondheim,NO
R04247,Hamburg,DE
R04248,Trondheim,NO
R04249,Rogaland,NO
R04250,Oslo,NO
R04251,Oslo,NO
R04252,Trondheim,NO
R04253,Rogaland,NO
R04254,Trondheim,NO
R04255,Oslo,NO
R04256,Hamburg,DE
R04257,Viken,NO
R04258,Oslo,NO
R04259,Hamburg,DE
R04260,Warsaw,PL
R04261,Stavanger,NO
R04262,Viken,NO
R04263,Viken,NO
R04264,Oslo,NO
R04265,Warsaw,PL
R04266,Stavanger,NO
R04267,Stavanger,NO
R04268,Trondheim,NO
R04269,Oslo,NO
R04270,Copenhagen,DK
R04271,Rogaland,NO
R04272,Helsinki,FI
R04273,Trondheim,NO
R04274,Helsinki,FI
R04275,Bergen,NO
R04276,Trondheim,NO
R04277,Stavanger,NO
R04278,Bergen,NO
R04279,Stavanger,NO
R04280,Viken,NO
R04281,Stavanger,NO
R04282,Viken,NO
R04283,Oslo,NO
R04284,Trondheim,NO
R04285,Hamburg,DE
R04286,Copenhagen,DK
R04287,Bergen,NO
R04288,Viken,NO
R04289,Viken,NO
R04290,Bergen,NO
R04291,Hamburg,DE
R04292,Warsaw,PL
R04293,Copenhagen,DK
R04294,Stavanger,NO
R04295,Trondheim,NO
R04296,Stavanger,NO
R04297,Hamburg,DE
R04298,Helsinki,FI
R04299,Oslo,NO
R04300,Oslo,NO
R04301,Rogaland,NO
R04302,Warsaw,PL
R04303,Hamburg,DE
R04304,Copenhagen,DK
R04305,Copenhagen,DK
R04306,Bergen,NO
R04307,Copenhagen,DK
R04308,Oslo,NO
R04309,Warsaw,PL
R04310,Oslo,NO
R04311,Copenhagen,DK
R04312,Hamburg,DE
R04313,Helsinki,FI
R04314,Trondheim,NO
R04315,Rogaland,NO
R04316,Oslo,NO
R04317,Hamburg,DE
R04318,Oslo,NO
R04319,Rogaland,NO
R04320,Helsinki,FI
R04321,Warsaw,PL
R04322,Stavanger,NO
R04323,Oslo,NO
R04324,Hamburg,DE
R04325,Helsinki,FI
R04326,Rogaland,NO
R04327,Hamburg,DE
R04328,Stavanger,NO
R04329,Oslo,NO
R04330,Stavanger,NO
R04331,Bergen,NO
R04332,Warsaw,PL
R04333,Warsaw,PL
R04334,Bergen,NO
R04335,Rogaland,NO
R04336,Oslo,NO
R04337,Bergen,NO
R04338,Copenhagen,DK
R04339,Viken,NO
R04340,Oslo,NO
R04341,Viken,NO
R04342,Bergen,NO
R04343,Stavanger,NO
R04344,Oslo,NO
R04345,Stavanger,NO
R04346,Oslo,NO
R04347,Oslo,NO
R04348,Hamburg,DE
R04349,Hamburg,DE
R04350,Rogaland,NO
R04351,Copenhagen,DK
R04352,Hamburg,DE
R04353,Rogaland,NO
R04354,Rogaland,NO
R04355,Stavanger,NO
R04356,Trondheim,NO
R04357,Hamburg,DE
R04358,Helsinki,FI
R04359,Copenhagen,DK
R04360,Rogaland,NO
R04361,Warsaw,PL
R04362,Warsaw,PL
R04363,Warsaw,PL
R04364,Trondheim,NO
R04365,Stavanger,NO
R04366,Viken,NO
R04367,Oslo,NO
R04368,Stavanger,NO
R04369,Trondheim,NO
R04370,Viken,NO
R04371,Rogaland,NO
R04372,Viken,NO
R04373,Copenhagen,DK
R04374,Trondheim,NO
R04375,Warsaw,PL
R04376,Warsaw,PL
R04377,Stavanger,NO
R04378,Hamburg,DE
R04379,Viken,NO
R04380,Oslo,NO
R04381,Warsaw,PL
R04382,Trondheim,NO
R04383,Helsinki,FI
R04384,Trondheim,NO
R04385,Hamburg,DE
R04386,Viken,NO
R04387,Copenhagen,DK
R04388,Copenhagen,DK
R04389,Stavanger,NO
R04390,Viken,NO
R04391,Viken,NO
R04392,Rogaland,NO
R04393,Oslo,NO
R04394,Trondheim,NO
R04395,Viken,NO
R04396,Rogaland,NO
R04397,Hamburg,DE
R04398,Oslo,NO
R04399,Stavanger,NO
R04400,Helsinki,FI
R04401,Trondheim,NO
R04402,Copenhagen,DK
R04403,Trondheim,NO
R04404,Oslo,NO
R04405,Helsinki,FI
R04406,Warsaw,PL
R04407,Bergen,NO
R04408,Trondheim,NO
R04409,Copenhagen,DK
R04410,Warsaw,PL
R04411,Helsinki,FI
R04412,Warsaw,PL
R04413,Bergen,NO
R04414,Viken,NO
R04415,Helsinki,FI
R04416,Warsaw,PL
R04417,Oslo,NO
R04418,Helsinki,FI
R04419,Viken,NO
R04420,Copenhagen,DK
R04421,Rogaland,NO
R04422,Helsinki,FI
R04423,Rogaland,NO
R04424,Rogaland,NO
R04425,Trondheim,NO
R04426,Copenhagen,DK
R04427,Copenhagen,DK
R04428,Warsaw,PL
R04429,Oslo,NO
R04430,Hamburg,DE
R04431,Bergen,NO
R04432,Helsinki,FI
R04433,Stavanger,NO
R04434,Viken,NO
R04435,Bergen,NO
R04436,Oslo,NO
R04437,Warsaw,PL
R04438,Viken,NO
R04439,Oslo,NO
R04440,Stavanger,NO
R04441,Helsinki,FI
R04442,Copenhagen,DK
R04443,Helsinki,FI
R04444,Rogaland,NO
R04445,Oslo,NO
R04446,Helsinki,FI
R04447,Viken,NO
R04448,Copenhagen,DK
R04449,Stavanger,NO
R04450,Rogaland,NO
R04451,Copenhagen,DK
R04452,Hamburg,DE
R04453,Bergen,NO
R04454,Oslo,NO
R04455,Warsaw,PL
R04456,Stavanger,NO
R04457,Hamburg,DE
R04458,Oslo,NO
R04459,Oslo,NO
R04460,Copenhagen,DK
R04461,Copenhagen,DK
R04462,Hamburg,DE
R04463,Helsinki,FI
R04464,Hamburg,DE
R04465,Warsaw,PL
R04466,Viken,NO
R04467,Stavanger,NO
R04468,Hamburg,DE
R04469,Oslo,NO
R04470,Rogaland,NO
R04471,Bergen,NO
R04472,Trondheim,NO
R04473,Helsinki,FI
R04474,Helsinki,FI
R04475,Oslo,NO
R04476,Oslo,NO
R04477,Stavanger,NO
R04478,Hamburg,DE
R04479,Rogaland,NO
R04480,Copenhagen,DK
R04481,Rogaland,NO
R04482,Trondheim,NO
R04483,Rogaland,NO
R04484,Oslo,NO
R04485,Helsinki,FI
R04486,Warsaw,PL
R04487,Viken,NO
R04488,Trondheim,NO
R04489,Hamburg,DE
R04490,Bergen,NO
R04491,Copenhagen,DK
R04492,Stavanger,NO
R04493,Bergen,NO
R04494,Helsinki,FI
R04495,Oslo,NO
R04496,Hamburg,DE
R04497,Rogaland,NO
R04498,Warsaw,PL
R04499,Oslo,NO
R04500,Rogaland,NO
R04501,Helsinki,FI
R04502,Warsaw,PL
R04503,Bergen,NO
R04504,Copenhagen,DK
R04505,Viken,NO
R04506,Hamburg,DE
R04507,Oslo,NO
R04508,Viken,NO
R04509,Trondheim,NO
R04510,Copenhagen,DK
R04511,Copenhagen,DK
R04512,Bergen,NO
R04513,Copenhagen,DK
R04514,Stavanger,NO
R04515,Bergen,NO
R04516,Bergen,NO
R04517,Oslo,NO
R04518,Viken,NO
R04519,Rogaland,NO
R04520,Oslo,NO
R04521,Warsaw,PL
R04522,Warsaw,PL
R04523,Oslo,NO
R04524,Trondheim,NO
R04525,Stavanger,NO
R04526,Warsaw,PL
R04527,Hamburg,DE
R04528,Hamburg,DE
R04529,Bergen,NO
R04530,Oslo,NO
R04531,Warsaw,PL
R04532,Trondheim,NO
R04533,Copenhagen,DK
R04534,Viken,NO
R04535,Helsinki,FI
R04536,Oslo,NO
R04537,Rogaland,NO
R04538,Stavanger,NO
R04539,Rogaland,NO
R04540,Bergen,NO
R04541,Bergen,NO
R04542,Rogaland,NO
R04543,Viken,NO
R04544,Copenhagen,DK
R04545,Viken,NO
R04546,Helsinki,FI
R04547,Helsinki,FI
R04548,Copenhagen,DK
R04549,Helsinki,FI
R04550,Hamburg,DE
R04551,Copenhagen,DK
R04552,Copenhagen,DK
R04553,Oslo,NO
R04554,Bergen,NO
R04555,Stavanger,NO
R04556,Helsinki,FI
