transaction_id,customer_id,project_id,loan_amount_nok,guarantee_amount_nok,currency,transaction_date,status,is_green_project
T01220,C03518,P02050,48647582.08,5592077.35,EUR,2024-06-23,Default,False
T01221,C07671,P06834,25221549.23,11896728.47,NOK,2025-08-28,Default,True
T01222,C08060,P05480,2219047.27,23511195.49,NOK,2020-08-25,Active,False
T01223,C03743,P07975,28787369.45,3718175.23,NOK,2023-03-13,Default,True
T01224,C09861,P04827,15430728.96,15322030.59,USD,2024-04-01,Default,False
T01225,C07127,P02852,5714503.13,18791841.75,USD,2023-06-23,Closed,True
T01226,C05072,P00979,11657557.32,21403293.05,NOK,2023-10-07,Closed,False
T01227,C01299,P04486,12544814.4,24095007.63,NOK,2021-05-16,Active,False
T01228,C08387,P03154,1151307.53,5579370.97,USD,2020-05-17,Active,False
T01229,C05566,P05360,27605313.51,23501885.53,NOK,2020-07-05,Default,True
T01230,C02460,P08341,26980552.72,10758456.56,NOK,2023-03-14,Closed,True
T01231,C05756,P02047,5432140.49,6814678.62,NOK,2024-03-04,Default,True
T01232,C01091,P04213,30273298.12,6538456.12,USD,2020-06-08,Default,True
T01233,C08401,P00905,37453696.34,17336077.51,NOK,2021-10-20,Closed,True
T01234,C08966,P08523,11190769.49,22094187.99,USD,2020-11-27,Active,True
T01235,C03591,P05049,48495470.12,7736887.23,EUR,2025-08-24,Active,True
T01236,C03910,P01309,22395444.32,23750020.11,EUR,2023-02-17,Active,False
T01237,C07588,P08270,31624405.08,1770798.16,NOK,2021-04-27,Active,True
T01238,C07602,P09759,30772225.81,4498298.92,USD,2021-07-22,Active,True
T01239,C05524,P00315,21217649.29,23690833.89,EUR,2020-01-06,Closed,False
T01240,C01818,P06081,7608008.68,15770264.65,USD,2023-09-26,Active,True
T01241,C04303,P04499,45587995.36,9741382.74,EUR,2022-08-01,Closed,False
T01242,C08678,P07602,46207086.59,21427065.77,EUR,2023-07-29,Active,False
T01243,C02431,P04648,10617720.52,20462478.2,NOK,2021-04-18,Default,True
T01244,C04983,P08705,48135659.16,2094179.43,USD,2023-10-25,Closed,True
T01245,C00345,P04706,47497141.87,8511163.91,USD,2023-01-26,Closed,True
T01246,C01599,P02988,26543028.8,15592407.53,NOK,2021-01-28,Active,True
T01247,C08092,P03415,15539473.26,8280232.28,NOK,2024-05-19,Closed,False
T01248,C07436,P01347,2682016.76,7620703.01,USD,2021-07-30,Active,False
T01249,C07384,P09179,35289841.24,14135328.28,NOK,2024-12-17,Closed,False
T01250,C04714,P08792,49243400.5,544351.58,USD,2023-04-11,Closed,True
T01251,C01521,P08505,45160815.85,4627859.94,USD,2024-07-25,Active,True
T01252,C00566,P00032,45129811.82,12470748.35,NOK,2021-10-18,Active,True
T01253,C08507,P05494,6300428.82,5567169.16,EUR,2022-04-04,Active,True
T01254,C07961,P07209,49296392.69,1456274.6,USD,2024-03-29,Closed,False
T01255,C03654,P07616,17421805.45,2481016.72,EUR,2020-03-05,Default,True
T01256,C03207,P00278,29673732.8,5570391.97,EUR,2020-05-19,Closed,False
T01257,C06296,P09347,42336190.27,19052335.56,USD,2020-04-18,Closed,False
T01258,C06595,P09149,48999381.8,12367812.11,EUR,2021-02-13,Closed,True
T01259,C09520,P03580,37791820.18,23699779.47,USD,2023-03-05,Closed,True
T01260,C06873,P03363,29715844.4,6211685.4,USD,2021-07-13,Active,False
T01261,C09609,P09888,39618969.33,5394960.16,NOK,2023-03-31,Default,True
T01262,C02459,P03743,11120382.61,20648766.71,EUR,2021-11-26,Default,True
T01263,C05572,P01217,17565716.01,12988524.09,USD,2020-04-04,Closed,False
T01264,C05786,P07900,38168954.16,11299201.58,USD,2021-11-23,Active,True
T01265,C07757,P04707,44068504.56,24980849.66,USD,2025-09-30,Active,False
T01266,C03940,P06984,13946468.84,20724309.55,NOK,2025-06-28,Closed,True
T01267,C05746,P04174,12871494.43,3298507.95,USD,2022-01-15,Closed,False
T01268,C05277,P06811,43798497.25,6085596.81,EUR,2025-06-30,Default,False
T01269,C05003,P04819,31571168.87,5410368.13,EUR,2023-07-12,Active,True
T01270,C04243,P01722,34496451.08,10097344.7,NOK,2025-04-27,Active,True
T01271,C08952,P02741,18885997.4,6033901.15,NOK,2022-03-16,Active,True
T01272,C08491,P03769,30667900.55,1258517.69,NOK,2021-04-09,Active,True
T01273,C08594,P03821,1649308.54,10319877.23,NOK,2020-10-20,Default,True
T01274,C05445,P02468,41783955.94,12058769.58,USD,2023-05-25,Active,False
T01275,C02967,P07680,22662576.62,1677782.21,NOK,2022-10-24,Default,False
T01276,C08543,P00898,15876888.4,16835155.84,EUR,2020-11-21,Default,False
T01277,C04880,P08586,4016480.67,7516392.73,USD,2023-03-02,Default,False
T01278,C04484,P09090,27628252.63,17033976.44,EUR,2022-03-01,Active,False
T01279,C00873,P08292,49152616.77,3151726.21,EUR,2022-08-05,Closed,True
T01280,C02908,P06803,21935447.69,14358190.31,USD,2023-09-09,Active,True
T01281,C02371,P06343,49269397.88,23812420.45,NOK,2024-02-14,Closed,False
T01282,C07852,P02685,9095710.01,6914991.83,NOK,2023-01-10,Active,True
T01283,C09087,P02816,34519491.71,22281889.11,EUR,2021-05-10,Closed,True
T01284,C03330,P09493,20059808.69,19554204.12,USD,2023-03-27,Active,True
T01285,C05145,P01292,23539690.15,9251602.41,USD,2025-02-14,Closed,False
T01286,C09152,P01659,18282347.13,3242371.54,EUR,2023-08-29,Closed,False
T01287,C00179,P00374,27103016.7,11363266.92,USD,2025-10-03,Closed,True
T01288,C09523,P09101,39057665.69,9489256.4,USD,2025-05-21,Active,False
T01289,C08033,P03666,45401966.6,18023751.73,USD,2025-06-29,Default,True
T01290,C04297,P00295,13831970.95,1642590.87,USD,2021-10-07,Closed,True
T01291,C05891,P02747,31682868.4,13855541.59,USD,2020-02-15,Default,True
T01292,C09205,P01399,31527395.39,6487891.51,USD,2020-11-15,Closed,True
T01293,C06258,P05919,40921530.1,11673603.75,NOK,2024-05-11,Active,True
T01294,C04228,P07053,14496116.74,24990388.5,EUR,2021-10-14,Active,True
T01295,C02673,P04994,43767528.32,3198104.05,USD,2021-10-07,Active,True
T01296,C00363,P07326,17642463.9,9574638.59,NOK,2024-08-20,Closed,False
T01297,C05339,P03360,42029736.24,14314980.9,NOK,2021-05-02,Default,False
T01298,C08612,P01784,14890890.59,2446422.34,USD,2025-09-02,Default,True
T01299,C08947,P02445,45689671.19,21810302.54,NOK,2025-02-13,Default,False
T01300,C03790,P03051,8788492.31,8761263.32,USD,2023-06-23,Active,True
T01301,C01834,P03120,36182577.84,16112471.03,NOK,2024-07-05,Default,True
T01302,C05822,P04018,1287659.35,12384586.41,EUR,2021-01-27,Active,True
T01303,C01235,P09789,5883558.6,19722436.58,NOK,2023-04-01,Closed,False
T01304,C08465,P03354,14562709.33,9113920.8,EUR,2025-04-22,Closed,False
T01305,C08939,P03598,25219769.11,10424403.73,USD,2022-06-09,Active,False
T01306,C07666,P06136,27834017.53,19410810.4,USD,2022-09-29,Active,True
T01307,C09423,P09241,19859914.84,20853187.75,EUR,2021-06-01,Active,False
T01308,C04903,P04590,22579369.53,2980788.04,EUR,2025-05-20,Closed,False
T01309,C00953,P07908,20738995.45,13112840.4,NOK,2021-07-02,Active,False
T01310,C00010,P05199,19375120.73,4541384.57,USD,2023-11-18,Default,True
T01311,C02461,P07276,37983326.49,3502597.25,USD,2023-04-05,Closed,False
T01312,C09458,P05920,38827081.95,5015712.22,EUR,2021-09-27,Default,True
T01313,C09922,P05223,23261340.98,12166636.15,EUR,2025-09-04,Closed,False
T01314,C08331,P04612,15704867.86,11355297.35,EUR,2022-08-02,Closed,True
T01315,C06200,P02655,23666976.06,1655682.24,EUR,2024-06-30,Closed,True
T01316,C01576,P03710,24442467.99,16847341.11,NOK,2023-05-14,Closed,False
T01317,C05443,P08255,4077311.42,6915021.91,EUR,2023-02-06,Closed,False
T01318,C04436,P04908,2536704.58,3887525.74,EUR,2020-06-20,Active,True
T01319,C09237,P06408,7730619.19,22832691.96,USD,2023-08-09,Active,False
T01320,C08722,P08574,21806091.87,21626027.23,USD,2025-02-09,Closed,True
T01321,C05110,P06960,20200370.38,15533313.99,NOK,2025-02-07,Active,False
T01322,C09131,P06980,10851552.54,10252607.76,USD,2020-01-07,Default,False
T01323,C06548,P01784,28255263.17,3082433.63,USD,2024-11-06,Active,False
T01324,C02421,P06833,27623091.92,8803121.3,USD,2023-08-01,Closed,False
T01325,C02874,P05229,20115044.8,20452912.88,NOK,2024-11-11,Closed,True
T01326,C04600,P00508,17289305.26,16532316.59,NOK,2022-02-26,Default,False
T01327,C09360,P00696,8337110.94,13026757.9,USD,2021-06-13,Default,False
T01328,C01099,P08159,31667997.57,7214443.08,EUR,2020-03-02,Active,False
T01329,C01497,P02269,23627905.39,9108264.08,NOK,2024-06-12,Active,True
T01330,C02052,P03418,24875042.37,5930620.3,USD,2021-11-15,Closed,False
T01331,C09666,P01364,48572954.94,13793601.06,EUR,2023-12-27,Default,True
T01332,C02487,P00496,4722922.0,23592148.83,NOK,2023-06-22,Active,True
T01333,C05686,P00208,9258985.88,2833482.61,USD,2020-07-13,Closed,True
T01334,C05150,P04113,18807853.09,22829861.8,EUR,2024-06-12,Default,False
T01335,C09555,P05420,18072864.7,20052444.3,EUR,2022-01-03,Active,False
T01336,C04151,P07713,15243314.42,819934.23,EUR,2022-07-18,Default,True
T01337,C08265,P03587,25443672.4,16621763.62,USD,2020-08-13,Active,False
T01338,C07872,P03779,2172624.32,9691295.81,NOK,2023-01-27,Active,True
T01339,C06944,P03834,41724963.91,17779848.97,NOK,2022-09-21,Closed,True
T01340,C07487,P08057,43355918.5,23343870.27,EUR,2025-03-29,Closed,False
T01341,C02185,P04139,17793646.67,8504977.48,NOK,2024-12-21,Active,False
T01342,C00372,P09537,34160223.96,17324299.06,EUR,2022-09-20,Active,False
T01343,C04365,P08790,11414911.95,17010275.73,EUR,2020-06-07,Default,True
T01344,C00446,P01151,41857102.8,4620386.86,NOK,2024-04-19,Active,True
T01345,C07813,P01825,9845671.42,11873199.78,NOK,2020-02-15,Active,False
T01346,C06543,P03736,14909425.71,20085834.79,USD,2022-01-21,Active,True
T01347,C00953,P01064,11200185.9,23933559.26,USD,2022-08-26,Closed,True
T01348,C08567,P03173,31730149.15,19188025.64,NOK,2023-04-03,Default,True
T01349,C02086,P03793,39370981.96,15930383.24,USD,2025-08-26,Active,False
T01350,C07506,P05148,26611952.73,13054785.93,NOK,2020-07-26,Active,False
T01351,C06556,P02522,5707717.7,3868216.69,EUR,2023-04-18,Default,True
T01352,C01425,P07197,30673487.51,20994336.53,USD,2022-02-02,Default,True
T01353,C05359,P07157,26600811.36,21937975.69,EUR,2025-05-24,Active,False
T01354,C02707,P07182,42023828.03,20705772.11,NOK,2021-12-05,Closed,True
T01355,C03978,P00436,23834976.3,10173142.55,EUR,2024-09-01,Active,False
T01356,C07814,P09829,3495702.9,24553323.69,NOK,2021-08-11,Closed,False
T01357,C02816,P07247,27481739.87,11378187.54,NOK,2020-03-25,Closed,True
T01358,C04632,P07775,14095095.02,10146511.14,NOK,2022-09-13,Closed,True
T01359,C03927,P08616,45063779.93,1954270.32,USD,2023-12-02,Closed,True
T01360,C09762,P00368,28928925.55,566306.14,EUR,2020-07-30,Closed,False
T01361,C07856,P03792,29301902.16,2909023.66,USD,2020-04-25,Default,True
T01362,C06617,P08225,22867515.07,12172458.66,EUR,2021-08-03,Active,False
T01363,C05322,P07808,36872376.48,18018473.21,EUR,2024-12-04,Closed,False
T01364,C04377,P04555,14884633.9,19967552.03,NOK,2025-05-08,Closed,False
T01365,C07218,P02375,10869702.71,7656942.68,EUR,2020-04-12,Active,False
T01366,C01396,P08836,10697554.75,8748515.8,NOK,2025-03-03,Closed,False
T01367,C01223,P02388,48282675.16,9870289.63,EUR,2023-11-03,Active,False
T01368,C01404,P05791,10680743.89,18340892.17,EUR,2024-08-14,Default,True
T01369,C05682,P02608,30316155.33,16211293.79,EUR,2023-08-24,Active,True
T01370,C05289,P05279,17718060.51,3089311.87,EUR,2021-04-25,Default,False
T01371,C04921,P01516,32466445.91,2882878.1,EUR,2021-06-15,Active,True
T01372,C04804,P00448,28581418.13,15416369.13,USD,2020-07-05,Closed,False
T01373,C07528,P02924,18619671.47,20508337.27,EUR,2025-02-16,Default,False
T01374,C00571,P04116,13721146.96,5994963.19,NOK,2023-03-15,Closed,False
T01375,C06765,P07972,8513179.83,24652493.99,USD,2025-05-27,Active,False
T01376,C04119,P02757,25378660.72,13575697.72,NOK,2025-09-22,Closed,True
T01377,C02662,P02191,13105270.83,24342629.03,USD,2022-12-27,Closed,True
T01378,C04126,P08361,26002304.07,7249303.81,NOK,2020-11-22,Default,False
T01379,C00865,P05593,25032192.83,10001467.73,EUR,2020-02-19,Active,True
T01380,C05091,P01539,47615626.5,13519634.11,USD,2024-01-31,Active,False
T01381,C05527,P07395,4222997.37,13037116.95,EUR,2025-03-09,Default,True
T01382,C02770,P06503,19876658.8,5206448.33,EUR,2020-02-20,Default,False
T01383,C09082,P05830,30906553.7,10669025.11,NOK,2023-11-13,Active,False
T01384,C04257,P02462,35677697.05,20941606.22,EUR,2023-12-25,Closed,True
T01385,C04323,P04710,18019426.51,23818799.32,NOK,2021-12-29,Closed,False
T01386,C07221,P01531,17255412.62,6821559.94,EUR,2021-07-20,Default,True
T01387,C00337,P04462,11565578.28,889048.34,USD,2025-08-07,Default,False
T01388,C07981,P08728,9708669.64,1483522.46,USD,2020-11-04,Active,True
T01389,C03188,P09628,5698949.68,12635189.46,NOK,2023-12-02,Closed,False
T01390,C01677,P03329,45050293.3,3226554.34,EUR,2022-11-24,Active,True
T01391,C09710,P03381,25767734.9,19012202.84,USD,2023-01-09,Default,True
T01392,C07956,P09355,26402972.41,19172933.53,EUR,2021-05-28,Default,False
T01393,C09624,P05608,15598027.45,3840545.41,EUR,2024-06-23,Closed,True
T01394,C08005,P07320,3804219.48,2917404.62,EUR,2022-11-14,Closed,True
T01395,C08526,P02260,2903362.7,13328114.45,USD,2024-12-02,Closed,True
T01396,C03066,P09761,7247679.92,6494030.47,USD,2021-02-01,Closed,False
T01397,C03313,P00184,2546192.58,18149457.74,NOK,2023-01-16,Closed,False
T01398,C06995,P03150,38859891.49,12118268.14,NOK,2024-06-24,Active,False
T01399,C07997,P05692,20442046.05,22820391.77,USD,2023-12-28,Closed,False
T01400,C00767,P01545,28461878.55,8674845.35,USD,2022-05-12,Default,True
T01401,C09835,P07556,16373031.41,3702904.62,EUR,2020-04-19,Closed,True
T01402,C02210,P02730,20645118.99,22992956.47,EUR,2020-09-02,Active,True
T01403,C06023,P07663,17876716.45,24656743.67,USD,2024-10-29,Default,False
T01404,C06132,P04089,1479046.11,12874105.4,NOK,2020-08-04,Closed,False
T01405,C08347,P09147,42504852.45,16263226.42,USD,2023-01-08,Active,True
T01406,C02272,P08935,14264183.59,15502284.7,EUR,2020-01-15,Active,False
T01407,C09630,P07259,19463312.51,9835863.68,USD,2024-07-27,Closed,False
T01408,C09597,P03851,19537676.07,21259198.66,NOK,2022-09-12,Default,False
T01409,C01996,P07086,43269297.95,21713471.65,NOK,2022-07-21,Closed,False
T01410,C04651,P01428,22436985.44,15701286.32,EUR,2021-11-30,Active,True
T01411,C00734,P06712,15542392.61,23048285.67,NOK,2021-02-25,Closed,False
T01412,C05659,P08774,29884401.73,22663238.14,NOK,2021-02-07,Closed,False
T01413,C09020,P06164,7759191.23,9710189.27,USD,2023-05-08,Default,True
T01414,C02112,P03244,33088234.54,1793687.91,NOK,2023-06-25,Closed,True
T01415,C07303,P06471,5768027.68,21422254.94,USD,2023-05-03,Default,True
T01416,C08675,P05595,15311068.43,8703307.01,EUR,2024-06-11,Default,True
T01417,C01024,P08531,41954515.95,16295175.8,NOK,2024-02-03,Closed,False
T01418,C00445,P02446,9320040.57,15477371.84,EUR,2024-12-01,Closed,True
T01419,C00659,P04907,33619054.84,4675209.74,NOK,2021-09-20,Closed,True
T01420,C09761,P09459,25384102.11,11483277.85,USD,2022-04-03,Default,False
T01421,C07132,P00720,13933730.77,17719346.63,EUR,2024-07-30,Default,False
T01422,C01791,P05124,11222957.87,2236488.83,EUR,2020-08-06,Default,False
T01423,C06740,P00866,26406504.46,2232800.5,NOK,2023-01-28,Active,False
T01424,C08514,P00245,27605025.46,19646273.05,NOK,2024-06-30,Closed,True
T01425,C02194,P05623,33965470.02,10674417.63,USD,2024-07-04,Default,True
T01426,C02035,P08729,21578343.83,23945129.62,EUR,2021-09-17,Default,True
T01427,C00304,P04829,15191511.22,2679906.03,NOK,2023-06-24,Closed,True
T01428,C03878,P07409,48005368.45,6268976.89,NOK,2020-05-15,Default,False
T01429,C09168,P07500,31104671.73,9335551.3,EUR,2023-02-15,Active,True
T01430,C03344,P04324,19348025.65,2141911.73,NOK,2025-05-06,Active,False
T01431,C07026,P01187,38288519.64,9443469.48,USD,2025-08-17,Closed,False
T01432,C01384,P05022,20136905.83,20648654.31,NOK,2020-10-20,Closed,False
T01433,C04031,P09239,47782222.04,22559646.89,NOK,2025-02-16,Active,True
T01434,C03733,P09863,27441307.12,20967381.27,USD,2022-06-12,Active,True
T01435,C01404,P00223,22121818.68,20739309.26,USD,2021-08-30,Active,True
T01436,C00202,P07345,1191531.61,9089281.36,NOK,2024-09-12,Closed,True
T01437,C02831,P01102,40485307.83,16259136.85,EUR,2024-12-31,Default,True
T01438,C06664,P01539,30916285.01,17691971.94,EUR,2023-04-02,Active,True
T01439,C04041,P04693,45767395.77,20588263.58,EUR,2025-08-23,Default,True
T01440,C00165,P01333,26104405.05,15448743.2,EUR,2020-01-22,Default,True
T01441,C06392,P03069,40847304.05,4660268.57,EUR,2024-03-12,Active,True
T01442,C05627,P07517,20111041.13,1296295.45,USD,2020-01-10,Active,False
T01443,C04167,P01494,48214108.71,20277750.34,EUR,2022-10-20,Default,True
T01444,C07212,P06528,40887079.4,19670790.31,USD,2021-12-26,Default,False
T01445,C08962,P08106,29506569.02,24540921.33,NOK,2020-06-29,Closed,True
T01446,C04494,P08433,33195678.04,2764753.94,EUR,2020-02-23,Default,True
T01447,C09210,P08264,5341336.25,11772989.17,EUR,2020-08-14,Active,False
T01448,C01982,P07485,18557767.31,16796063.58,USD,2021-11-23,Default,False
T01449,C01584,P08063,26860805.49,11771140.19,EUR,2024-04-20,Closed,False
T01450,C00309,P04076,49740828.05,14897381.34,NOK,2021-01-12,Default,True
T01451,C07025,P06079,24118658.03,13855881.76,USD,2022-09-07,Closed,False
T01452,C01039,P03739,43316958.73,19380784.04,USD,2022-03-04,Active,False
T01453,C02235,P03620,8331951.56,3749241.02,USD,2021-10-23,Default,True
T01454,C04218,P03898,30597660.87,6397314.73,USD,2022-09-29,Closed,True
T01455,C04628,P02154,40591963.8,7638118.77,NOK,2020-07-10,Default,False
T01456,C06500,P06472,27758103.68,17214560.6,EUR,2025-06-12,Active,True
T01457,C04842,P03086,18494298.88,8346544.34,USD,2023-07-17,Default,False
T01458,C01652,P00360,45443204.98,24687031.88,EUR,2020-08-06,Closed,True
T01459,C04542,P00970,35599377.78,20236006.47,EUR,2023-06-25,Active,False
T01460,C00490,P01186,32213247.04,21034753.28,USD,2023-01-17,Closed,False
T01461,C05916,P02742,5487907.26,11569117.48,USD,2021-03-31,Active,False
T01462,C04265,P06635,19890052.15,15530171.67,NOK,2023-05-23,Active,True
T01463,C03436,P09554,48703111.86,24381056.99,NOK,2024-03-14,Default,False
T01464,C05992,P02629,27785991.67,23386742.4,EUR,2024-10-17,Active,True
T01465,C06088,P06014,47822811.0,3783739.61,NOK,2021-06-11,Closed,False
T01466,C06912,P06601,23004252.38,9231530.94,EUR,2022-07-05,Active,False
T01467,C02780,P02556,36379795.87,20625828.64,USD,2023-11-02,Closed,True
T01468,C00509,P02588,7355664.07,1884257.51,NOK,2023-11-16,Active,False
T01469,C05796,P03935,11587655.46,18002799.79,NOK,2020-01-31,Active,False
T01470,C08253,P09800,35318713.96,5469425.25,EUR,2022-07-15,Active,True
T01471,C07927,P08429,36507931.51,5517049.43,NOK,2024-12-06,Active,True
T01472,C01272,P05401,15710646.27,11947171.54,NOK,2020-07-19,Closed,True
T01473,C02189,P07877,17284844.13,22185950.84,NOK,2020-07-08,Default,True
T01474,C04258,P03586,45048634.31,18713119.17,USD,2020-09-27,Closed,True
T01475,C02974,P03434,45577263.22,15562929.05,NOK,2020-10-20,Default,False
T01476,C00997,P06965,24611329.29,22811620.04,USD,2022-05-09,Active,False
T01477,C09072,P07861,28466534.89,4214101.22,EUR,2024-04-14,Active,False
T01478,C04736,P09794,41402078.25,7506363.12,EUR,2024-06-10,Active,False
T01479,C05698,P05447,35678403.15,10902898.08,EUR,2022-11-20,Closed,False
T01480,C02952,P04629,16611486.88,8632328.27,USD,2024-08-20,Active,True
T01481,C07082,P06156,8142853.16,4083538.37,EUR,2024-07-12,Closed,False
T01482,C08212,P01902,11711538.48,6639488.43,NOK,2024-01-27,Closed,True
T01483,C05822,P03841,18115024.47,11110817.36,EUR,2024-06-04,Active,False
T01484,C00856,P01933,40815758.03,15757598.44,USD,2023-09-19,Closed,False
T01485,C07848,P02517,40643880.82,16443216.02,NOK,2022-01-24,Active,False
T01486,C08514,P08230,25683080.95,23011285.01,USD,2021-04-11,Active,True
T01487,C08108,P01011,13569926.91,20705951.16,USD,2024-06-04,Default,False
T01488,C08556,P05163,24436474.61,7225154.39,USD,2021-09-12,Active,True
