project_id,name,category,green_certified
P03130,Electric Maritime Vessel,Maritime,True
P03131,Hydro Power Expansion,Energy,True
P03132,Green Steel Plant,Metals,True
P03133,Carbon Capture Installation,Energy,True
P03134,Defense System Export to Poland,Defense,False
P03135,Fertilizer Plant Upgrade,Chemicals,False
P03136,Defense System Export to Poland,Defense,False
P03137,Green Steel Plant,Metals,True
P03138,Automated Quality Inspection,Certification,False
P03139,Automated Quality Inspection,Certification,False
P03140,Electric Maritime Vessel,Maritime,True
P03141,Defense System Export to Poland,Defense,False
P03142,Offshore Wind Turbine Delivery,Renewable Energy,True
P03143,Hydro Power Expansion,Energy,True
P03144,Industrial Robotics Export,Technology,False
P03145,Industrial Robotics Export,Technology,False
P03146,Offshore Wind Turbine Delivery,Renewable Energy,True
P03147,Green Steel Plant,Metals,True
P03148,Hydro Power Expansion,Energy,True
P03149,Hydro Power Expansion,Energy,True
P03150,Hydro Power Expansion,Energy,True
P03151,Hydro Power Expansion,Energy,True
P03152,Smart Grid Installation,Energy,True
P03153,Carbon Capture Installation,Energy,True
P03154,Automated Quality Inspection,Certification,False
P03155,Carbon Capture Installation,Energy,True
P03156,Automated Quality Inspection,Certification,False
P03157,Smart Grid Installation,Energy,True
P03158,Offshore Wind Turbine Delivery,Renewable Energy,True
P03159,Offshore Wind Turbine Delivery,Renewable Energy,True
P03160,Offshore Wind Turbine Delivery,Renewable Energy,True
P03161,Industrial Robotics Export,Technology,False
P03162,Carbon Capture Installation,Energy,True
P03163,Fertilizer Plant Upgrade,Chemicals,False
P03164,Industrial Robotics Export,Technology,False
P03165,Offshore Wind Turbine Delivery,Renewable Energy,True
P03166,Fertilizer Plant Upgrade,Chemicals,False
P03167,Electric Maritime Vessel,Maritime,True
P03168,Smart Grid Installation,Energy,True
P03169,Smart Grid Installation,Energy,True
P03170,Defense System Export to Poland,Defense,False
P03171,Electric Maritime Vessel,Maritime,True
P03172,Fertilizer Plant Upgrade,Chemicals,False
P03173,Offshore Wind Turbine Delivery,Renewable Energy,True
P03174,Automated Quality Inspection,Certification,False
P03175,Offshore Wind Turbine Delivery,Renewable Energy,True
P03176,Smart Grid Installation,Energy,True
P03177,Automated Quality Inspection,Certification,False
P03178,Carbon Capture Installation,Energy,True
P03179,Fertilizer Plant Upgrade,Chemicals,False
P03180,Fertilizer Plant Upgrade,Chemicals,False
P03181,Green Steel Plant,Metals,True
P03182,Electric Maritime Vessel,Maritime,True
P03183,Carbon Capture Installation,Energy,True
P03184,Carbon Capture Installation,Energy,True
P03185,Defense System Export to Poland,Defense,False
P03186,Industrial Robotics Export,Technology,False
P03187,Industrial Robotics Export,Technology,False
P03188,Industrial Robotics Export,Technology,False
P03189,Fertilizer Plant Upgrade,Chemicals,False
P03190,Electric Maritime Vessel,Maritime,True
P03191,Automated Quality Inspection,Certification,False
P03192,Electric Maritime Vessel,Maritime,True
P03193,Carbon Capture Installation,Energy,True
P03194,Green Steel Plant,Metals,True
P03195,Carbon Capture Installation,Energy,True
P03196,Defense System Export to Poland,Defense,False
P03197,Green Steel Plant,Metals,True
P03198,Fertilizer Plant Upgrade,Chemicals,False
P03199,Industrial Robotics Export,Technology,False
P03200,Green Steel Plant,Metals,True
P03201,Automated Quality Inspection,Certification,False
P03202,Green Steel Plant,Metals,True
P03203,Fertilizer Plant Upgrade,Chemicals,False
P03204,Offshore Wind Turbine Delivery,Renewable Energy,True
P03205,Carbon Capture Installation,Energy,True
P03206,Carbon Capture Installation,Energy,True
P03207,Hydro Power Expansion,Energy,True
P03208,Automated Quality Inspection,Certification,False
P03209,Automated Quality Inspection,Certification,False
P03210,Hydro Power Expansion,Energy,True
P03211,Industrial Robotics Export,Technology,False
P03212,Electric Maritime Vessel,Maritime,True
P03213,Carbon Capture Installation,Energy,True
P03214,Carbon Capture Installation,Energy,True
P03215,Carbon Capture Installation,Energy,True
P03216,Electric Maritime Vessel,Maritime,True
P03217,Green Steel Plant,Metals,True
P03218,Defense System Export to Poland,Defense,False
P03219,Industrial Robotics Export,Technology,False
P03220,Fertilizer Plant Upgrade,Chemicals,False
P03221,Defense System Export to Poland,Defense,False
P03222,Electric Maritime Vessel,Maritime,True
P03223,Smart Grid Installation,Energy,True
P03224,Electric Maritime Vessel,Maritime,True
P03225,Fertilizer Plant Upgrade,Chemicals,False
P03226,Defense System Export to Poland,Defense,False
P03227,Carbon Capture Installation,Energy,True
P03228,Hydro Power Expansion,Energy,True
P03229,Electric Maritime Vessel,Maritime,True
P03230,Automated Quality Inspection,Certification,False
P03231,Carbon Capture Installation,Energy,True
P03232,Automated Quality Inspection,Certification,False
P03233,Carbon Capture Installation,Energy,True
P03234,Automated Quality Inspection,Certification,False
P03235,Fertilizer Plant Upgrade,Chemicals,False
P03236,Defense System Export to Poland,Defense,False
P03237,Green Steel Plant,Metals,True
P03238,Green Steel Plant,Metals,True
P03239,Carbon Capture Installation,Energy,True
P03240,Offshore Wind Turbine Delivery,Renewable Energy,True
P03241,Offshore Wind Turbine Delivery,Renewable Energy,True
P03242,Smart Grid Installation,Energy,True
P03243,Industrial Robotics Export,Technology,False
P03244,Hydro Power Expansion,Energy,True
P03245,Offshore Wind Turbine Delivery,Renewable Energy,True
P03246,Smart Grid Installation,Energy,True
P03247,Carbon Capture Installation,Energy,True
P03248,Fertilizer Plant Upgrade,Chemicals,False
P03249,Defense System Export to Poland,Defense,False
P03250,Hydro Power Expansion,Energy,True
P03251,Smart Grid Installation,Energy,True
P03252,Carbon Capture Installation,Energy,True
P03253,Smart Grid Installation,Energy,True
P03254,Fertilizer Plant Upgrade,Chemicals,False
P03255,Defense System Export to Poland,Defense,False
P03256,Smart Grid Installation,Energy,True
P03257,Fertilizer Plant Upgrade,Chemicals,False
P03258,Green Steel Plant,Metals,True
P03259,Automated Quality Inspection,Certification,False
P03260,Smart Grid Installation,Energy,True
P03261,Electric Maritime Vessel,Maritime,True
P03262,Automated Quality Inspection,Certification,False
P03263,Offshore Wind Turbine Delivery,Renewable Energy,True
P03264,Smart Grid Installation,Energy,True
P03265,Offshore Wind Turbine Delivery,Renewable Energy,True
P03266,Green Steel Plant,Metals,True
P03267,Hydro Power Expansion,Energy,True
P03268,Smart Grid Installation,Energy,True
P03269,Defense System Export to Poland,Defense,False
P03270,Fertilizer Plant Upgrade,Chemicals,False
P03271,Carbon Capture Installation,Energy,True
P03272,Green Steel Plant,Metals,True
P03273,Hydro Power Expansion,Energy,True
P03274,Industrial Robotics Export,Technology,False
P03275,Automated Quality Inspection,Certification,False
P03276,Industrial Robotics Export,Technology,False
P03277,Fertilizer Plant Upgrade,Chemicals,False
P03278,Offshore Wind Turbine Delivery,Renewable Energy,True
P03279,Electric Maritime Vessel,Maritime,True
P03280,Automated Quality Inspection,Certification,False
P03281,Electric Maritime Vessel,Maritime,True
P03282,Green Steel Plant,Metals,True
P03283,Green Steel Plant,Metals,True
P03284,Smart Grid Installation,Energy,True
P03285,Carbon Capture Installation,Energy,True
P03286,Green Steel Plant,Metals,True
P03287,Fertilizer Plant Upgrade,Chemicals,False
P03288,Green Steel Plant,Metals,True
P03289,Hydro Power Expansion,Energy,True
P03290,Offshore Wind Turbine Delivery,Renewable Energy,True
P03291,Industrial Robotics Export,Technology,False
P03292,Electric Maritime Vessel,Maritime,True
P03293,Electric Maritime Vessel,Maritime,True
P03294,Smart Grid Installation,Energy,True
P03295,Smart Grid Installation,Energy,True
P03296,Fertilizer Plant Upgrade,Chemicals,False
P03297,Defense System Export to Poland,Defense,False
P03298,Defense System Export to Poland,Defense,False
P03299,Carbon Capture Installation,Energy,True
P03300,Defense System Export to Poland,Defense,False
P03301,Electric Maritime Vessel,Maritime,True
P03302,Smart Grid Installation,Energy,True
P03303,Automated Quality Inspection,Certification,False
P03304,Carbon Capture Installation,Energy,True
P03305,Industrial Robotics Export,Technology,False
P03306,Hydro Power Expansion,Energy,True
P03307,Carbon Capture Installation,Energy,True
P03308,Automated Quality Inspection,Certification,False
P03309,Green Steel Plant,Metals,True
P03310,Industrial Robotics Export,Technology,False
P03311,Green Steel Plant,Metals,True
P03312,Automated Quality Inspection,Certification,False
P03313,Green Steel Plant,Metals,True
P03314,Offshore Wind Turbine Delivery,Renewable Energy,True
P03315,Industrial Robotics Export,Technology,False
P03316,Hydro Power Expansion,Energy,True
P03317,Smart Grid Installation,Energy,True
P03318,Electric Maritime Vessel,Maritime,True
P03319,Offshore Wind Turbine Delivery,Renewable Energy,True
P03320,Industrial Robotics Export,Technology,False
P03321,Hydro Power Expansion,Energy,True
P03322,Green Steel Plant,Metals,True
P03323,Green Steel Plant,Metals,True
P03324,Industrial Robotics Export,Technology,False
P03325,Industrial Robotics Export,Technology,False
P03326,Smart Grid Installation,Energy,True
P03327,Defense System Export to Poland,Defense,False
P03328,Defense System Export to Poland,Defense,False
P03329,Hydro Power Expansion,Energy,True
P03330,Carbon Capture Installation,Energy,True
P03331,Automated Quality Inspection,Certification,False
P03332,Automated Quality Inspection,Certification,False
P03333,Offshore Wind Turbine Delivery,Renewable Energy,True
P03334,Defense System Export to Poland,Defense,False
P03335,Electric Maritime Vessel,Maritime,True
P03336,Fertilizer Plant Upgrade,Chemicals,False
P03337,Offshore Wind Turbine Delivery,Renewable Energy,True
P03338,Green Steel Plant,Metals,True
P03339,Industrial Robotics Export,Technology,False
P03340,Offshore Wind Turbine Delivery,Renewable Energy,True
P03341,Fertilizer Plant Upgrade,Chemicals,False
P03342,Automated Quality Inspection,Certification,False
P03343,Green Steel Plant,Metals,True
P03344,Fertilizer Plant Upgrade,Chemicals,False
P03345,Smart Grid Installation,Energy,True
P03346,Defense System Export to Poland,Defense,False
P03347,Carbon Capture Installation,Energy,True
P03348,Fertilizer Plant Upgrade,Chemicals,False
P03349,Smart Grid Installation,Energy,True
P03350,Electric Maritime Vessel,Maritime,True
P03351,Industrial Robotics Export,Technology,False
P03352,Fertilizer Plant Upgrade,Chemicals,False
P03353,Fertilizer Plant Upgrade,Chemicals,False
P03354,Hydro Power Expansion,Energy,True
P03355,Automated Quality Inspection,Certification,False
P03356,Electric Maritime Vessel,Maritime,True
P03357,Green Steel Plant,Metals,True
P03358,Defense System Export to Poland,Defense,False
P03359,Hydro Power Expansion,Energy,True
P03360,Electric Maritime Vessel,Maritime,True
P03361,Green Steel Plant,Metals,True
P03362,Carbon Capture Installation,Energy,True
P03363,Offshore Wind Turbine Delivery,Renewable Energy,True
P03364,Green Steel Plant,Metals,True
P03365,Defense System Export to Poland,Defense,False
P03366,Green Steel Plant,Metals,True
P03367,Industrial Robotics Export,Technology,False
P03368,Green Steel Plant,Metals,True
P03369,Carbon Capture Installation,Energy,True
P03370,Fertilizer Plant Upgrade,Chemicals,False
P03371,Smart Grid Installation,Energy,True
P03372,Smart Grid Installation,Energy,True
P03373,Hydro Power Expansion,Energy,True
P03374,Smart Grid Installation,Energy,True
P03375,Green Steel Plant,Metals,True
P03376,Electric Maritime Vessel,Maritime,True
P03377,Defense System Export to Poland,Defense,False
P03378,Defense System Export to Poland,Defense,False
P03379,Smart Grid Installation,Energy,True
P03380,Automated Quality Inspection,Certification,False
P03381,Smart Grid Installation,Energy,True
P03382,Hydro Power Expansion,Energy,True
P03383,Defense System Export to Poland,Defense,False
P03384,Electric Maritime Vessel,Maritime,True
P03385,Carbon Capture Installation,Energy,True
P03386,Automated Quality Inspection,Certification,False
P03387,Electric Maritime Vessel,Maritime,True
P03388,Hydro Power Expansion,Energy,True
P03389,Hydro Power Expansion,Energy,True
P03390,Defense System Export to Poland,Defense,False
P03391,Green Steel Plant,Metals,True
P03392,Automated Quality Inspection,Certification,False
P03393,Green Steel Plant,Metals,True
P03394,Offshore Wind Turbine Delivery,Renewable Energy,True
P03395,Offshore Wind Turbine Delivery,Renewable Energy,True
P03396,Electric Maritime Vessel,Maritime,True
P03397,Industrial Robotics Export,Technology,False
P03398,Fertilizer Plant Upgrade,Chemicals,False
P03399,Carbon Capture Installation,Energy,True
P03400,Automated Quality Inspection,Certification,False
P03401,Smart Grid Installation,Energy,True
P03402,Offshore Wind Turbine Delivery,Renewable Energy,True
P03403,Offshore Wind Turbine Delivery,Renewable Energy,True
P03404,Electric Maritime Vessel,Maritime,True
P03405,Hydro Power Expansion,Energy,True
P03406,Fertilizer Plant Upgrade,Chemicals,False
P03407,Automated Quality Inspection,Certification,False
P03408,Electric Maritime Vessel,Maritime,True
P03409,Smart Grid Installation,Energy,True
P03410,Offshore Wind Turbine Delivery,Renewable Energy,True
P03411,Electric Maritime Vessel,Maritime,True
P03412,Smart Grid Installation,Energy,True
P03413,Automated Quality Inspection,Certification,False
P03414,Hydro Power Expansion,Energy,True
P03415,Electric Maritime Vessel,Maritime,True
P03416,Hydro Power Expansion,Energy,True
P03417,Offshore Wind Turbine Delivery,Renewable Energy,True
P03418,Offshore Wind Turbine Delivery,Renewable Energy,True
P03419,Fertilizer Plant Upgrade,Chemicals,False
P03420,Fertilizer Plant Upgrade,Chemicals,False
